,Date,nameOrig,amount,oldbalanceOrg,newbalanceOrig,City,type,Card Type,Exp Type,Gender,isFraud
7786,04-Sep-12,C1928738047,22662.0,34378.0,11716.0,"Ramganj Mandi, India",CASH_OUT,Silver,Bills,F,1
7787,23-Nov-13,C955433650,309526.23,1963316.23,1653790.0,"Jalandhar Cantt., India",CASH_IN,Platinum,Grocery,M,0
7788,04-Feb-14,C1749043423,16.0,403.0,387.0,"Pune, India",CASH_IN,Silver,Fuel,F,0
7789,30-Sep-13,C293342909,15324.0,37031.91,21707.91,"Greater Mumbai, India",CASH_OUT,Platinum,Fuel,M,0
7790,02-Aug-13,C1472941316,337.0,372.0,35.0,"Bengaluru, India",CASH_OUT,Platinum,Entertainment,M,0
7791,22-Mar-13,C1755444360,129707.16,2710504.28,2580797.12,"Tilhar, India",CASH_IN,Gold,Bills,M,0
7792,15-Apr-14,C618444140,20498.0,38151.27,17653.27,"Kanpur, India",CASH_OUT,Signature,Bills,F,1
7793,16-Mar-14,C1668024364,98489.42,731226.21,632736.79,"Greater Mumbai, India",CASH_IN,Silver,Food,F,0
7794,23-Mar-13,C1048911843,46859.92,5312223.61,5265363.69,"Shenkottai, India",CASH_IN,Gold,Entertainment,F,0
7795,26-May-12,C1217274664,21529.43,49949.0,28419.57,"Delhi, India",CASH_OUT,Signature,Fuel,M,0
7796,08-Jan-14,C1394162017,113.0,198.0,85.0,"Bengaluru, India",CASH_OUT,Platinum,Fuel,M,0
7797,31-May-12,C71400104,5000.0,10244.0,5244.0,"Kanpur, India",CASH_OUT,Gold,Food,M,1
7798,28-May-14,C1302491308,31406.31,106658.0,75251.69,"Greater Mumbai, India",PAYMENT,Signature,Food,M,0
7799,24-Jun-12,C867631468,6968.0,37055.0,30087.0,"Greater Mumbai, India",CASH_OUT,Signature,Grocery,F,1
7800,24-Nov-12,C705080239,17253.85,160062.0,142808.15,"Chennai, India",PAYMENT,Gold,Grocery,M,0
7801,25-Oct-11,C795937783,17064.8,85076.0,68011.2,"Ahmedabad, India",PAYMENT,Platinum,Food,F,0
7802,02-May-12,C1848472740,13791.96,25424.0,11632.04,"Delhi, India",PAYMENT,Platinum,Grocery,M,0
7803,31-Mar-13,C1055909374,17210.0,18098.0,888.0,"Hyderabad, India",CASH_OUT,Gold,Bills,F,0
7804,08-Jun-12,C1390230615,3021.81,53971.0,50949.19,"Palacole, India",PAYMENT,Platinum,Grocery,F,0
7805,16-Oct-12,C678882218,11102.0,36912.0,25810.0,"Ahmedabad, India",CASH_OUT,Signature,Bills,F,1
7806,02-May-14,C331948715,11871.0,12130.0,259.0,"Bengaluru, India",CASH_OUT,Silver,Grocery,F,1
7807,30-Apr-14,C1793526525,0.0,0.0,0.0,"Bengaluru, India",CASH_OUT,Platinum,Fuel,F,0
7808,17-Apr-12,C281796827,24546.0,51494.0,26948.0,"Pune, India",TRANSFER,Gold,Entertainment,F,0
7809,17-Jun-14,C19314549,377.0,387.0,10.0,"Surat, India",CASH_OUT,Platinum,Grocery,F,0
7810,31-Oct-13,C263943777,2591.0,12109.0,9518.0,"Sattenapalle, India",CASH_OUT,Platinum,Entertainment,F,1
7811,08-Jul-12,C14325709,321130.35,2632268.93,2311138.58,"Bengaluru, India",CASH_IN,Silver,Grocery,M,0
7812,16-Nov-13,C1283508350,1226.77,48885.0,47658.23,"Kolkata, India",PAYMENT,Silver,Bills,F,0
7813,04-Oct-12,C2107629647,170163.09,4265712.21,4095549.12,"Greater Mumbai, India",CASH_IN,Signature,Grocery,M,0
7814,14-Apr-13,C897263120,128781.53,4479867.46,4351085.93,"Hisar, India",CASH_IN,Platinum,Entertainment,M,0
7815,20-Sep-13,C536653033,6213.0,9768.0,3555.0,"Jaipur, India",CASH_OUT,Platinum,Entertainment,M,1
7816,22-Mar-14,C1679114371,26554.72,637981.23,611426.51,"Ahmedabad, India",CASH_IN,Silver,Grocery,F,0
7817,18-Aug-12,C997788480,22149.0,29863.0,7714.0,"Ahmedabad, India",TRANSFER,Silver,Entertainment,F,0
7818,20-Feb-12,C170654522,11313.0,14757.0,3444.0,"Kanpur, India",TRANSFER,Signature,Grocery,M,1
7819,20-Dec-13,C607383121,37060.88,50860.0,13799.12,"Bengaluru, India",CASH_IN,Gold,Bills,F,0
7820,20-Aug-13,C972324746,29022.53,97422.65,68400.12,"Chennai, India",PAYMENT,Silver,Entertainment,F,0
7821,12-Mar-14,C793013734,5335.0,32173.0,26838.0,"Lucknow, India",CASH_OUT,Gold,Bills,F,0
7822,01-Apr-13,C1673254035,19177.04,5626843.02,5607665.98,"Delhi, India",CASH_IN,Gold,Food,F,0
7823,21-Dec-11,C1122882765,0.0,0.0,0.0,"Delhi, India",PAYMENT,Gold,Grocery,F,0
7824,28-Mar-12,C1072353439,8994.0,20312.0,11318.0,"Greater Mumbai, India",CASH_OUT,Silver,Bills,F,0
7825,13-Nov-13,C1367018267,17838.0,32842.0,15004.0,"Ahmedabad, India",CASH_OUT,Silver,Fuel,F,0
7826,15-May-13,C850169127,24.0,3993.0,3969.0,"Greater Mumbai, India",CASH_OUT,Platinum,Entertainment,F,0
7827,24-Nov-13,C1835139548,26672.0,49612.0,22940.0,"Chennai, India",CASH_OUT,Signature,Fuel,M,0
7828,19-Dec-11,C147508134,1726.69,49884.0,48157.31,"Surat, India",PAYMENT,Silver,Entertainment,F,0
7829,19-Aug-12,C1263614016,146849.25,697882.39,551033.14,"Kolkata, India",CASH_IN,Platinum,Fuel,F,0
7830,09-Jun-13,C1858946273,21428.0,54032.0,32604.0,"Greater Mumbai, India",CASH_IN,Signature,Grocery,F,1
7831,12-May-13,C1435977367,114498.11,3014986.36,2900488.25,"Alipurduar, India",CASH_IN,Gold,Grocery,M,0
7832,17-Apr-13,C1567537598,21761.0,32348.0,10587.0,"Greater Mumbai, India",CASH_OUT,Platinum,Entertainment,M,0
7833,25-Aug-14,C516583260,5596.0,33927.0,28331.0,"Delhi, India",TRANSFER,Silver,Grocery,M,1
7834,02-Feb-12,C2057238883,0.0,0.0,0.0,"Ahmedabad, India",PAYMENT,Silver,Bills,F,0
7835,09-May-13,C1073022767,0.0,0.0,0.0,"Kanpur, India",PAYMENT,Platinum,Food,M,0
7836,07-Apr-12,C12829842,5287.0,8097.0,2810.0,"Bengaluru, India",PAYMENT,Platinum,Grocery,F,0
7837,28-Jan-12,C864005059,192907.01,1217596.93,1024689.92,"Delhi, India",CASH_IN,Silver,Bills,F,0
7838,01-Apr-12,C1993545897,13505.68,15407.0,1901.32,"Delhi, India",PAYMENT,Gold,Fuel,F,0
7839,23-Mar-15,C374184770,404856.79,1440436.46,1035579.67,"Taranagar, India",CASH_IN,Platinum,Entertainment,F,0
7840,15-Dec-12,C1327151485,112828.0,200443.0,87615.0,"Ahmedabad, India",CASH_IN,Silver,Food,M,0
7841,02-May-14,C1845706804,1429.12,95829.25,94400.13,"Bengaluru, India",PAYMENT,Signature,Food,F,0
7842,20-Jul-12,C866129685,2817.41,198553.0,195735.59,"Greater Mumbai, India",PAYMENT,Platinum,Fuel,M,0
7843,23-May-12,C1383091790,317688.59,8594463.61,8276775.02,"Bengaluru, India",CASH_IN,Gold,Food,F,0
7844,06-Aug-13,C736424315,73224.73,149953.0,76728.27,"Delhi, India",TRANSFER,Silver,Entertainment,F,0
7845,09-Mar-12,C772281642,200.0,262.0,62.0,"Charkhi Dadri, India",CASH_IN,Gold,Food,F,1
7846,16-Nov-13,C853807559,16425.0,32696.95,16271.95,"Pune, India",CASH_IN,Signature,Fuel,M,0
7847,13-Jan-14,C543152221,925.3,4116276.04,4115350.74,"Bengaluru, India",CASH_IN,Gold,Bills,M,0
7848,16-Apr-14,C1375072092,2560.29,10700000.0,10697439.71,"Darjiling, India",CASH_IN,Gold,Bills,F,0
7849,27-Feb-15,C49365994,504.83,608907.09,608402.26,"Greater Mumbai, India",PAYMENT,Signature,Grocery,M,0
7850,15-Apr-14,C1140598340,104913.38,877494.54,772581.16,"Delhi, India",CASH_IN,Silver,Food,F,0
7851,27-Apr-13,C1913422589,0.0,0.0,0.0,"Greater Mumbai, India",PAYMENT,Signature,Entertainment,F,0
7852,17-May-14,C536106323,113226.04,6774925.49,6661699.45,"Ahmedabad, India",CASH_IN,Gold,Grocery,F,0
7853,06-Mar-13,C164802893,19533.0,93028.0,73495.0,"Sonamukhi, India",CASH_OUT,Silver,Grocery,F,0
7854,20-Sep-12,C1399830959,6755.25,466461.69,459706.44,"Bengaluru, India",PAYMENT,Gold,Fuel,M,0
7855,27-Dec-12,C1938102689,72496.0,260829.96,188333.96,"Pune, India",TRANSFER,Silver,Fuel,M,1
7856,18-Feb-13,C856120502,61.0,107.0,46.0,"Greater Mumbai, India",CASH_OUT,Gold,Grocery,F,1
7857,13-Mar-12,C895722411,2462.21,5068.0,2605.79,"Chennai, India",DEBIT,Silver,Food,M,0
7858,25-Nov-11,C1338367912,1483.0,9951.0,8468.0,"Kolkata, India",CASH_OUT,Gold,Entertainment,F,0
7859,27-Jan-14,C1851649246,106980.35,2034703.46,1927723.11,"Greater Mumbai, India",CASH_IN,Platinum,Bills,M,0
7860,18-Dec-13,C1008153227,9.0,24.0,15.0,"Delhi, India",CASH_OUT,Signature,Entertainment,F,0
7861,05-Nov-11,C1350271102,308901.6,1046345.67,737444.07,"Jhansi, India",CASH_IN,Silver,Food,F,0
7862,19-Jun-14,C1756036624,9185.88,45231.0,36045.12,"Bengaluru, India",PAYMENT,Silver,Food,F,0
7863,29-Jun-13,C987758970,1782.0,3479.83,1697.83,"Sojat, India",PAYMENT,Signature,Food,M,0
7864,12-Dec-12,C1958047172,26007.0,27289.0,1282.0,"Greater Mumbai, India",CASH_OUT,Signature,Bills,F,1
7865,02-Sep-13,C358877497,915.0,921.0,6.0,"Greater Mumbai, India",CASH_IN,Signature,Bills,M,0
7866,04-Jan-12,C245008549,13245.48,161678.51,148433.03,"Greater Mumbai, India",PAYMENT,Platinum,Food,M,0
7867,05-Mar-14,C850875492,13635.95,51749.0,38113.05,"Hyderabad, India",PAYMENT,Signature,Bills,F,0
7868,11-Nov-11,C1707236160,0.0,0.0,0.0,"Chennai, India",PAYMENT,Platinum,Entertainment,F,0
7869,17-May-12,C1412743197,0.0,0.0,0.0,"Bengaluru, India",PAYMENT,Gold,Fuel,M,0
7870,06-Jul-13,C1655943148,311.0,605.0,294.0,"Bengaluru, India",CASH_OUT,Platinum,Fuel,F,0
7871,26-Mar-12,C1671940004,249420.83,18000000.0,17750579.17,"Sahaswan, India",CASH_IN,Gold,Fuel,F,0
7872,22-Sep-12,C60153021,0.0,0.0,0.0,"Greater Mumbai, India",PAYMENT,Platinum,Food,M,0
7873,11-Sep-12,C966612660,18466.0,38333.0,19867.0,"Bengaluru, India",CASH_OUT,Signature,Fuel,F,0
7874,28-Apr-12,C1773171013,141.0,1491.0,1350.0,"Purnia, India",CASH_OUT,Gold,Food,F,1
7875,29-Jul-13,C1446086413,103664.86,6804715.19,6701050.33,"Delhi, India",CASH_IN,Platinum,Food,F,0
7876,22-Jul-12,C1530941988,42654.0,62295.0,19641.0,"Ahmedabad, India",CASH_OUT,Platinum,Food,F,0
7877,03-Feb-12,C1048032843,8696.21,171191.93,162495.72,"Ahmedabad, India",PAYMENT,Gold,Bills,M,0
7878,12-Jun-13,C1510344596,7696.0,37410.0,29714.0,"Lucknow, India",CASH_OUT,Silver,Grocery,F,0
7879,23-Aug-13,C1346055496,7931.0,11232.0,3301.0,"Lakheri, India",CASH_OUT,Silver,Entertainment,F,0
7880,19-Dec-12,C2119946056,0.0,0.0,0.0,"Ahmedabad, India",PAYMENT,Silver,Entertainment,M,0
7881,30-Dec-12,C551451396,0.0,0.0,0.0,"Chennai, India",PAYMENT,Platinum,Grocery,F,0
7882,28-Jan-12,C413915184,0.0,0.0,0.0,"Jamui, India",PAYMENT,Silver,Grocery,F,0
7883,21-Jun-13,C1281709639,267459.45,345698.52,78239.07,"Bengaluru, India",CASH_IN,Gold,Fuel,F,0
7884,18-Jan-13,C1660673057,35896.0,88909.0,53013.0,"Rath, India",CASH_OUT,Silver,Fuel,M,0
7885,19-Oct-12,C501989016,696315.48,4689689.82,3993374.34,"Greater Mumbai, India",CASH_IN,Signature,Fuel,M,0
7886,11-Apr-14,C2802876,0.0,0.0,0.0,"Satana, India",PAYMENT,Signature,Food,M,0
7887,09-Mar-13,C1824272464,39284.07,104720.0,65435.93,"Greater Mumbai, India",CASH_IN,Silver,Entertainment,F,0
7888,10-Jul-13,C485962628,5342.0,41143.0,35801.0,"Paschim Punropara, India",CASH_OUT,Gold,Food,F,0
7889,10-Jun-14,C485557643,957.95,87228.08,86270.13,"Bengaluru, India",PAYMENT,Gold,Entertainment,F,0
7890,30-Jan-12,C48915777,130750.34,5920964.64,5790214.3,"Sohna, India",CASH_IN,Platinum,Fuel,M,0
7891,27-Dec-13,C2073282971,17787.0,21556.0,3769.0,"Madhugiri, India",CASH_OUT,Gold,Fuel,M,1
7892,28-Dec-13,C1092927794,0.0,0.0,0.0,"Muddebihal, India",CASH_OUT,Platinum,Grocery,F,0
7893,06-Jul-13,C1171958401,653.0,1015.0,362.0,"Rayadurg, India",CASH_OUT,Gold,Entertainment,M,1
7894,26-Nov-13,C1175494077,3228.11,45717.0,42488.89,"Ladnu, India",PAYMENT,Platinum,Food,M,0
7895,07-Jan-13,C602114509,140339.0,269987.55,129648.55,"Delhi, India",TRANSFER,Signature,Food,M,1
7896,23-Nov-12,C144703441,7107.13,134777.0,127669.87,"Ahmedabad, India",PAYMENT,Silver,Food,F,0
7897,19-Jun-12,C1486148430,14174.0,34879.0,20705.0,"Pune, India",CASH_OUT,Silver,Grocery,M,0
7898,28-Oct-11,C1252998364,4544.0,46617.0,42073.0,"Pandua, India",CASH_OUT,Silver,Bills,F,0
7899,23-Mar-12,C1859229774,13015.0,47650.0,34635.0,"Puliyankudi, India",TRANSFER,Signature,Bills,M,1
7900,24-Jan-13,C157775544,125500.12,445031.72,319531.6,"Bengaluru, India",TRANSFER,Silver,Food,M,0
7901,06-Feb-12,C819839294,2775.39,24408.39,21633.0,"Tarn Taran, India",PAYMENT,Platinum,Grocery,M,0
7902,17-Aug-13,C1212055773,1751.0,11627.0,9876.0,"Hyderabad, India",PAYMENT,Silver,Fuel,M,0
7903,24-Nov-13,C1374810961,746.0,2105.0,1359.0,"Surat, India",TRANSFER,Gold,Bills,F,0
7904,30-Apr-14,C1697850209,13311.19,423052.0,409740.81,"Tilhar, India",PAYMENT,Signature,Grocery,M,0
7905,06-May-14,C171494280,9101.0,41314.0,32213.0,"Greater Mumbai, India",CASH_OUT,Gold,Grocery,F,0
7906,25-Oct-11,C1267826535,2797.9,177201.87,174403.97,"Hyderabad, India",PAYMENT,Platinum,Entertainment,F,0
7907,04-Dec-12,C952997783,352.0,712.0,360.0,"Bengaluru, India",TRANSFER,Silver,Fuel,F,1
7908,10-Jan-14,C253461841,1347.88,10515.0,9167.12,"Bengaluru, India",PAYMENT,Signature,Fuel,F,0
7909,09-Dec-11,C1243274655,0.0,0.0,0.0,"Lucknow, India",PAYMENT,Signature,Food,M,0
7910,10-Dec-13,C964899167,9609.0,27347.0,17738.0,"Jaipur, India",CASH_IN,Signature,Travel,F,1
7911,14-Jun-12,C303083949,5561.0,40407.0,34846.0,"Ahmedabad, India",CASH_OUT,Signature,Entertainment,M,0
7912,24-Aug-12,C888222137,18354.22,24250.0,5895.78,"Madhubani, India",PAYMENT,Silver,Food,F,0
7913,10-Jan-14,C533664306,2876.57,30913.0,28036.43,"Delhi, India",CASH_IN,Silver,Grocery,F,0
7914,23-Jun-13,C1894820508,21628.52,194466.37,172837.85,"Shamli, India",PAYMENT,Platinum,Grocery,F,0
7915,17-Jul-14,C187903706,41664.88,123703.0,82038.12,"Ahmedabad, India",TRANSFER,Silver,Entertainment,M,0
7916,29-May-12,C1669699786,0.0,0.0,0.0,"Ahmedabad, India",PAYMENT,Gold,Food,F,0
7917,25-Mar-13,C692224597,9535.26,52936.0,43400.74,"Ahmedabad, India",PAYMENT,Silver,Fuel,F,0
7918,07-Mar-12,C1210325481,0.0,0.0,0.0,"Ahmedabad, India",PAYMENT,Signature,Entertainment,M,0
7919,31-May-12,C741802018,28.0,393.0,365.0,"Delhi, India",PAYMENT,Gold,Grocery,F,0
7920,29-Jan-12,C527765974,156429.0,264666.65,108237.65,"Delhi, India",CASH_IN,Signature,Entertainment,M,0
7921,23-Mar-13,C2063522991,16604.0,99353.0,82749.0,"Patiala, India",CASH_OUT,Silver,Bills,M,0
7922,31-Dec-13,C1979732669,595.0,1094.0,499.0,"Jaipur, India",CASH_IN,Silver,Food,F,0
7923,19-Mar-12,C1145840000,7818.0,9001.0,1183.0,"Greater Mumbai, India",CASH_OUT,Silver,Fuel,M,0
7924,10-Mar-13,C496092205,503.0,546.0,43.0,"Jaipur, India",PAYMENT,Signature,Food,F,0
7925,12-Nov-11,C936429176,470129.86,588669.0,118539.14,"Kanpur, India",CASH_OUT,Platinum,Bills,F,0
7926,09-Oct-11,C1456386990,8455.54,53273.08,44817.54,"Greater Mumbai, India",PAYMENT,Silver,Fuel,F,0
7927,21-Aug-12,C592155837,0.0,0.0,0.0,"Surat, India",PAYMENT,Signature,Grocery,M,0
7928,22-Nov-11,C198641302,39177.16,25000000.0,24960822.84,"Ahmedabad, India",CASH_IN,Signature,Fuel,M,0
7929,14-Apr-12,C1482647437,25543.0,50119.0,24576.0,"Bengaluru, India",TRANSFER,Signature,Food,F,1
7930,30-Aug-13,C662998662,8781.13,16734.0,7952.87,"Greater Mumbai, India",PAYMENT,Gold,Bills,M,0
7931,07-Aug-12,C1521964629,65305.0,71558.25,6253.25,"Ahmedabad, India",CASH_IN,Gold,Grocery,F,1
7932,05-Jan-14,C1872245439,19168.0,35618.0,16450.0,"Ahmedabad, India",CASH_OUT,Platinum,Food,F,1
7933,10-Feb-13,C178392634,100471.01,202588.0,102116.99,"Greater Mumbai, India",CASH_IN,Silver,Fuel,F,0
7934,02-Nov-12,C806603439,4827.0,31694.0,26867.0,"Greater Mumbai, India",CASH_OUT,Signature,Fuel,F,1
7935,19-Aug-12,C737859068,8971.0,36558.0,27587.0,"Bengaluru, India",CASH_OUT,Silver,Bills,F,0
7936,23-Nov-11,C929023565,0.0,0.0,0.0,"Jharsuguda, India",PAYMENT,Platinum,Food,F,0
7937,20-Jan-14,C819219603,9061.42,14062.0,5000.58,"Kolkata, India",PAYMENT,Signature,Fuel,M,0
7938,21-Nov-13,C1964006914,602.0,874.0,272.0,"Greater Mumbai, India",PAYMENT,Platinum,Bills,M,0
7939,29-Oct-11,C1592119375,4508.0,41284.0,36776.0,"Tumsar, India",CASH_OUT,Silver,Food,F,0
7940,21-Mar-12,C84372480,53110.0,58532.0,5422.0,"Tarn Taran, India",CASH_IN,Signature,Entertainment,M,0
7941,21-Sep-13,C843749570,772.0,48638.0,47866.0,"Surat, India",TRANSFER,Silver,Food,F,1
7942,27-Jan-12,C1269127095,0.0,0.0,0.0,"Delhi, India",PAYMENT,Silver,Food,F,0
7943,28-Feb-14,C1885838422,2035.13,92498.0,90462.87,"Sillod, India",PAYMENT,Silver,Food,F,0
7944,27-Feb-14,C1769636607,21181.0,32603.0,11422.0,"Greater Mumbai, India",CASH_OUT,Gold,Fuel,M,0
7945,30-Aug-12,C559120530,8843.0,20909.0,12066.0,"Greater Mumbai, India",CASH_IN,Silver,Bills,F,1
7946,16-Aug-13,C856898956,77297.0,190638.96,113341.96,"Gumia, India",CASH_OUT,Gold,Entertainment,M,0
7947,03-Apr-13,C1117359022,2578.0,11274.0,8696.0,"Greater Mumbai, India",CASH_OUT,Platinum,Bills,F,0
7948,05-Apr-13,C288302324,50.0,192.0,142.0,"Bengaluru, India",CASH_IN,Gold,Bills,F,1
7949,26-Dec-11,C1358359095,5467.0,33905.0,28438.0,"Simdega, India",CASH_IN,Signature,Bills,F,0
7950,04-Jun-13,C1363073789,8658.34,21236.0,12577.66,"Ahmedabad, India",PAYMENT,Silver,Food,M,0
7951,04-May-12,C1680940799,0.0,0.0,0.0,"Greater Mumbai, India",CASH_OUT,Signature,Fuel,F,0
7952,14-Oct-13,C1586825432,9447.0,33241.0,23794.0,"Greater Mumbai, India",CASH_OUT,Silver,Bills,F,0
7953,26-Dec-12,C401937526,56689.84,2249253.63,2192563.79,"Surat, India",CASH_IN,Signature,Grocery,F,0
7954,10-Oct-11,C1911016018,9540.65,283320.86,273780.21,"Delhi, India",PAYMENT,Gold,Food,M,0
7955,19-Sep-12,C318352028,611.0,7015.0,6404.0,"Bengaluru, India",CASH_OUT,Signature,Food,F,1
7956,27-Dec-13,C1665707135,8607.0,14639.0,6032.0,"Moradabad, India",CASH_IN,Silver,Food,M,0
7957,18-May-12,C1213094114,26535.41,104187.0,77651.59,"Bengaluru, India",CASH_OUT,Platinum,Bills,F,0
7958,08-May-13,C1796829955,1250.4,412804.59,411554.19,"Surat, India",PAYMENT,Signature,Food,F,0
7959,27-Aug-13,C1644082148,11315.0,32029.0,20714.0,"Kanpur, India",TRANSFER,Gold,Entertainment,M,1
7960,11-Aug-13,C1162010818,2460.0,3476.93,1016.93,"Ahmedabad, India",PAYMENT,Signature,Fuel,M,0
7961,29-Nov-11,C34378215,127958.6,7961889.71,7833931.11,"Rampur, India",CASH_IN,Gold,Food,F,0
7962,04-Nov-11,C250670502,45571.62,301896.97,256325.35,"Bengaluru, India",PAYMENT,Platinum,Food,M,0
7963,20-Apr-12,C309807787,3740.0,9915.0,6175.0,"Ahmedabad, India",CASH_OUT,Platinum,Entertainment,M,0
7964,01-Jun-14,C909369749,13432.0,48125.0,34693.0,"Chennai, India",CASH_OUT,Gold,Bills,M,1
7965,28-Nov-13,C901825926,29124.27,15000000.0,14970875.73,"Bengaluru, India",CASH_IN,Platinum,Entertainment,M,0
7966,09-Oct-13,C273223061,209.0,9598.0,9389.0,"Hyderabad, India",CASH_OUT,Platinum,Fuel,M,0
7967,09-Nov-13,C983538862,0.0,0.0,0.0,"Kanpur, India",CASH_OUT,Platinum,Entertainment,F,0
7968,15-Mar-12,C1658538971,222530.16,347396.96,124866.8,"Delhi, India",CASH_IN,Silver,Food,M,0
7969,04-Feb-13,C466434299,24984.0,35489.0,10505.0,"Ahmedabad, India",CASH_OUT,Platinum,Fuel,F,0
7970,20-Jul-13,C2007823394,59404.0,106030.74,46626.74,"Nidadavole, India",TRANSFER,Platinum,Bills,F,1
7971,09-Aug-12,C12078760,1221.0,3781.0,2560.0,"Tadepalligudem, India",CASH_OUT,Gold,Food,F,0
7972,16-Oct-12,C1095653938,10604.0,20776.0,10172.0,"Hyderabad, India",CASH_OUT,Signature,Food,F,1
7973,01-Apr-13,C2078419157,1043.0,20953.0,19910.0,"Sinnar, India",PAYMENT,Gold,Food,F,0
7974,20-Jan-13,C427281097,41414.88,57893.0,16478.12,"Bengaluru, India",CASH_IN,Signature,Food,F,0
7975,25-Jun-13,C829014473,129022.66,2713256.32,2584233.66,"Ahmedabad, India",CASH_IN,Gold,Food,M,0
7976,31-May-14,C903836949,2937.43,3731.0,793.57,"Upleta, India",PAYMENT,Gold,Fuel,F,0
7977,29-Jan-14,C1668965978,0.0,0.0,0.0,"Greater Mumbai, India",PAYMENT,Gold,Entertainment,M,0
7978,15-Mar-14,C740674739,143781.0,211909.0,68128.0,"Kanpur, India",CASH_OUT,Platinum,Entertainment,F,0
7979,16-Oct-13,C708826883,2703.94,2860.0,156.06,"Delhi, India",PAYMENT,Gold,Food,M,0
7980,12-Jun-12,C1386751413,81262.71,8322577.21,8241314.5,"Bengaluru, India",CASH_IN,Signature,Bills,F,0
7981,11-Mar-14,C110120907,4104.0,11495.0,7391.0,"Porbandar, India",CASH_OUT,Signature,Bills,M,1
7982,09-Jan-14,C1356635793,1200916.37,1326606.14,125689.77,"Tanuku, India",TRANSFER,Gold,Entertainment,F,0
7983,18-Sep-12,C1247765605,0.0,0.0,0.0,"Bengaluru, India",PAYMENT,Silver,Bills,F,0
7984,30-Dec-11,C663691479,406.0,534.0,128.0,"Morshi, India",PAYMENT,Gold,Entertainment,M,0
7985,20-Aug-12,C35024079,108931.3,147810.0,38878.7,"Jaipur, India",CASH_OUT,Platinum,Travel,M,0
7986,28-Dec-12,C993084004,3181.0,31816.0,28635.0,"Bengaluru, India",CASH_OUT,Signature,Entertainment,F,1
7987,10-Jul-12,C826575656,2721.0,46333.0,43612.0,"Kanpur, India",TRANSFER,Signature,Entertainment,M,1
7988,11-Jan-12,C85521391,16395.18,96319.87,79924.69,"Ahmedabad, India",PAYMENT,Platinum,Entertainment,F,0
7989,26-Oct-12,C1771971284,2208.0,47723.0,45515.0,"Ahmedabad, India",TRANSFER,Gold,Entertainment,M,1
7990,05-Jul-13,C1278152600,23859.0,41044.0,17185.0,"Jaipur, India",CASH_OUT,Platinum,Fuel,M,0
7991,09-Apr-12,C133711570,45390.18,79035.0,33644.82,"Greater Mumbai, India",CASH_OUT,Gold,Fuel,F,0
7992,26-Apr-12,C1224615683,26401.0,69266.0,42865.0,"Delhi, India",CASH_IN,Signature,Bills,F,0
7993,08-Apr-14,C560783101,0.0,0.0,0.0,"Pune, India",PAYMENT,Gold,Travel,M,0
7994,29-Oct-12,C1322376753,2670.0,3229.0,559.0,"Umbergaon, India",CASH_OUT,Platinum,Grocery,F,0
7995,20-Sep-13,C1834086792,14891.0,46481.0,31590.0,"Sivakasi, India",CASH_OUT,Silver,Fuel,M,0
7996,04-Aug-13,C205449796,2631.0,14537.0,11906.0,"Kottayam, India",CASH_OUT,Gold,Bills,F,1
7997,08-Jul-13,C1951293330,0.0,0.0,0.0,"Bengaluru, India",CASH_OUT,Gold,Entertainment,F,0
7998,27-Apr-14,C1800263047,0.0,0.0,0.0,"Greater Mumbai, India",PAYMENT,Silver,Grocery,F,0
7999,15-Oct-13,C1492840899,901.0,2439.0,1538.0,"Delhi, India",PAYMENT,Silver,Fuel,M,0
8000,22-Nov-12,C459177261,8340.0,10028.0,1688.0,"Jaipur, India",PAYMENT,Platinum,Fuel,M,0
8001,22-Jun-13,C1529994950,148.0,165.0,17.0,"Sanawad, India",PAYMENT,Platinum,Grocery,F,0
8002,01-Nov-11,C2138705813,8421.0,9080.0,659.0,"Nokha, India",CASH_OUT,Silver,Food,F,0
8003,02-Feb-12,C241965815,224529.79,8852029.88,8627500.09,"Ahmedabad, India",CASH_IN,Platinum,Food,F,0
8004,01-Jan-14,C1463081995,131243.94,764271.81,633027.87,"Bengaluru, India",CASH_IN,Platinum,Food,F,0
8005,11-Dec-12,C495512330,5939.72,1714995.07,1709055.35,"Kolkata, India",PAYMENT,Gold,Entertainment,M,0
8006,23-Nov-12,C1421102855,1245.87,9969.0,8723.13,"Rajapalayam, India",PAYMENT,Signature,Entertainment,F,0
8007,19-Oct-11,C1044440383,144.0,178.0,34.0,"Delhi, India",CASH_OUT,Gold,Entertainment,M,0
8008,01-Dec-14,C443789561,3347.26,15361.12,12013.86,"Greater Mumbai, India",PAYMENT,Gold,Entertainment,F,0
8009,19-Nov-13,C432414304,0.0,0.0,0.0,"Ahmedabad, India",PAYMENT,Signature,Fuel,F,0
8010,21-Jun-14,C1192439015,2528.17,14914.36,12386.19,"Kharar, India",PAYMENT,Platinum,Food,F,0
8011,02-Feb-12,C1398490445,244408.72,5174818.98,4930410.26,"Delhi, India",CASH_IN,Silver,Entertainment,M,0
8012,08-Jun-13,C1347805976,0.0,0.0,0.0,"Hyderabad, India",PAYMENT,Platinum,Food,M,0
8013,15-Nov-12,C1135204764,4831.0,31659.0,26828.0,"Chennai, India",CASH_IN,Signature,Bills,F,1
8014,02-Jan-12,C1093159255,9695.0,13665.0,3970.0,"Amalner, India",CASH_OUT,Platinum,Entertainment,F,0
